eprint_id,publication_doi,publication_date,publication_date_year,related_link,related_link_description,related_link_type,related_url_homepage,related_url_homepage_test,related_doi_prefix,related_doi_owner,related_link_scraped,related_link_scraped_title
115536,10.1038/s41589-022-01048-w,2022-07-04,2022,10.2210/pdb7MJC/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb7MJC/pdb,wwPDB: 7MJC
115536,10.1038/s41589-022-01048-w,2022-07-04,2022,10.2210/pdb7MJD/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb7MJD/pdb,wwPDB: 7MJD
115536,10.1038/s41589-022-01048-w,2022-07-04,2022,10.2210/pdb7RAD/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb7RAD/pdb,wwPDB: 7RAD
115510,10.1098/rspb.2022.0808,2022-06-29,2022,10.6071/M3RT05,Data,DOI,NA,NA,10.6071,cdl.ucm,https://doi.org/10.6071/M3RT05,Dryad | Data -- Decoding the dynamics of dental distributions: insights from shark demography and dispersal
115493,10.1101/2022.07.10.499405,2022-07-12,2022,10.22002/D1.20215,Data and code,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.20215,A synthetic protein-level neural network in mammalian cells
115452,10.1002/essoar.10511825.1,2022-07-10,2022,10.7265/efmz-2t65,NOAA/NSIDC Climate Data Record of Passive Microwave Sea Ice Concentration (Version 4),DOI,NA,NA,10.7265,nsidc.datactr,https://doi.org/10.7265/efmz-2t65,"NOAA/NSIDC Climate Data Record of Passive Microwave Sea Ice Concentration, Version 4 | National Snow and Ice Data Center"
115451,10.1002/essoar.10511838.1,2022-07-10,2022,10.22002/D1.20038,Data,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.20038,Distributed acoustic sensing recorded Ridgecrest Earthquake aftershocks
115448,10.1038/s41467-022-31116-7,2022-06-30,2022,10.6084/m9.figshare.19355633,Data,DOI,NA,NA,10.6084,figshare.ars,https://doi.org/10.6084/m9.figshare.19355633,A deep Tasman outflow of Pacific waters during the last glacial period
115442,10.1002/cem.3409,Jun-22,2022,10.5281/zenodo.6345367,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6345367,A reliable algorithm for calculating stoichiometry parameters in the hard modeling of spectrophotometric titration data | Zenodo
115413,NA,2022-05-31,2022,10.22002/D1.1177,Data,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.1177,"Thermalized (350K) QM7b, GDB-13, water, and short alkane quantum chemistry dataset including MOB-ML features"
115357,10.1101/2022.06.27.497828,2022-07-01,2022,10.5281/zenodo.6377704,Data files,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6377704,A prebiotic diet modulates microglia response and motor deficits in α-synuclein overexpressing mice | Zenodo
115349,10.1101/2022.06.17.496478,2022-06-21,2022,10.22002/D1.20199,CaltechDATA Dataset,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.20199,Quantitative whole-tissue 3D imaging reveals bacteria in close association with mouse jejunum mucosa
115341,10.1016/j.xcrp.2022.100959,2022-07-20,2022,10.22002/D1.20057,Data,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.20057,An amorphous nickel antimonate photoanode for solar fuel generation
115301,10.1021/acs.biochem.2c00100,2022-06-07,2022,10.2210/pdb7TL2/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb7TL2/pdb,wwPDB: 7TL2
115301,10.1021/acs.biochem.2c00100,2022-06-07,2022,10.2210/pdb7TL3/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb7TL3/pdb,wwPDB: 7TL3
115301,10.1021/acs.biochem.2c00100,2022-06-07,2022,10.2210/pdb7TL4/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb7TL4/pdb,wwPDB: 7TL4
115240,10.1038/s41467-022-30941-0,2022-06-17,2022,10.5281/zenodo.6414313,Data/Code,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6414313,Topological phonon transport in an optomechanical system | Zenodo
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb7U0B/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb7U0B/pdb,wwPDB: 7U0B
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb7U0C/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb7U0C/pdb,wwPDB: 7U0C
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb2fb4/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb2fb4/pdb,wwPDB: 2FB4
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6c6z/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6c6z/pdb,wwPDB: 6C6Z
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb5bv7/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb5bv7/pdb,wwPDB: 5BV7
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb4nzu/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb4nzu/pdb,wwPDB: 4NZU
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb3eyf/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb3eyf/pdb,wwPDB: 3EYF
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6iea/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6iea/pdb,wwPDB: 6IEA
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6MED/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6MED/pdb,wwPDB: 6MED
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb5v7u/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb5v7u/pdb,wwPDB: 5V7U
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6vbq/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6vbq/pdb,wwPDB: 6VBQ
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6bkb/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6bkb/pdb,wwPDB: 6BKB
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6MEF/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6MEF/pdb,wwPDB: 6MEF
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6wo4/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6wo4/pdb,wwPDB: 6WO4
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6urh/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6urh/pdb,wwPDB: 6URH
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb4ptu/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb4ptu/pdb,wwPDB: 4PTU
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6apc/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6apc/pdb,wwPDB: 6APC
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb5ig7/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb5ig7/pdb,wwPDB: 5IG7
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6MEE/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6MEE/pdb,wwPDB: 6MEE
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6bli/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6bli/pdb,wwPDB: 6BLI
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6q1j/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6q1j/pdb,wwPDB: 6Q1J
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6pbv/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6pbv/pdb,wwPDB: 6PBV
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6uoe/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6uoe/pdb,wwPDB: 6UOE
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6q1g/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6q1g/pdb,wwPDB: 6Q1G
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6q0e/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6q0e/pdb,wwPDB: 6Q0E
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb4xak/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb4xak/pdb,wwPDB: 4XAK
115139,10.1038/s41467-022-30865-9,2022-06-08,2022,10.2210/pdb6q19/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb6q19/pdb,wwPDB: 6Q19
115138,10.1101/2022.06.11.495771,2022-06-12,2022,10.5281/zenodo.6612727,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6612727,Monod supporting data | Zenodo
115134,10.1029/2021je007096,Jun-22,2022,10.7936/jznj-s510,Data,DOI,NA,NA,10.7936,wustl.lib,https://doi.org/10.7936/jznj-s510,CRISM-based High Spatial Resolution Thermal Inertia Mapping along Curiosity's Traverses in Gale Crater
115134,10.1029/2021je007096,Jun-22,2022,10.5281/zenodo.6324330,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6324330,"Shapefiles for Glen Torridon Bedrock Ridges, Ripples, Transverse Aeolian Ridges, Wavelength, and Topographic Profiles | Zenodo"
115134,10.1029/2021je007096,Jun-22,2022,10.5281/zenodo.6514934,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6514934,"Modeling output for ""Orbital and In-Situ Investigation of Periodic Bedrock Ridges in Glen Torridon, Gale Crater, Mars"" | Zenodo"
115123,10.1029/2021jf006392,May-22,2022,10.22002/D1.8962,Data,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.8962,River floc data extracted from a river suspended sediment concentration-depth profile data compilation
115107,10.1109/tgrs.2022.3168509,2022-04-18,2022,10.5281/zenodo.6360749,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6360749,Data for Yunjun et al. (2022) on SAR Range Geolocation | Zenodo
115095,10.1029/2022je007293,Jul-22,2022,10.22002/D1.20101,Data,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.20101,Murray-Stimson Contact
115068,10.1038/s41467-022-30752-3,2022-06-07,2022,10.5281/zenodo.6112399,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6112399,DelMaestroGroup/papers-code-preplated-nanopores-scattering: Submission release | Zenodo
115068,10.1038/s41467-022-30752-3,2022-06-07,2022,10.5281/zenodo.6012498,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6012498,Quantum Monte Carlo data for 4He inside Ar-Preplated MCM-41 Nanopores | Zenodo
115024,10.1029/2021gc010196,Jul-22,2022,10.1038/nature25009,Data associated with Stolper and Keller (2018),DOI,NA,NA,10.1038,Springer Science and Business Media LLC,https://doi.org/10.1038/nature25009,A record of deep-ocean dissolved O2 from the oxidation state of iron in submarine basalts | Nature
115015,10.1038/s41597-022-01346-x,2022-06-01,2022,10.22002/D1.2129,Datasets,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.2129,Artifacts of GriddingMachine.jl (v0.2) for land modeling
115008,10.1038/s41586-022-04749-3,2022-06-30,2022,10.22002/D1.2155,Data,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.2155,"Data set for ""Intermittent lab earthquakes in dynamically weakening fault gouge"""
115007,10.1038/s41586-022-04605-4,2022-05-19,2022,10.5281/zenodo.5949440,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5949440,Synergistic HNO3–H2SO4–NH3 upper tropospheric particle formation: data resources & code | Zenodo
114968,10.1029/2022gl097861,2022-06-16,2022,10.7275/2d19-f718,"Data, models, and analysis scripts",DOI,NA,NA,10.7275,umass.uma,https://doi.org/10.7275/2d19-f718,"
""Source data for ""Narrower Paleo-canyons Downsize Megafloods"""" by Scott R. David, Isaac Larsen et al.
 "
114966,10.1038/s41594-022-00774-y,Jun-22,2022,10.2210/pdb7K3C/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb7K3C/pdb,wwPDB: 7K3C
114966,10.1038/s41594-022-00774-y,Jun-22,2022,10.2210/pdb7K3X/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb7K3X/pdb,wwPDB: 7K3X
114966,10.1038/s41594-022-00774-y,Jun-22,2022,10.2210/pdb7K3Y/pdb,Data,DOI,NA,NA,10.221,Worldwide Protein Data Bank,https://doi.org/10.2210/pdb7K3Y/pdb,wwPDB: 7K3Y
114925,10.1093/mnras/stac756,Jun-22,2022,10.5281/zenodo.5069119,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5069119,25 new long-term variables in the GX 339-4 field: two years of MeerKAT monitoring | Zenodo
114807,10.1038/s43017-022-00282-z,Jun-22,2022,10.4211/hs.fa5503b04af343ffbaf33d5a15cb2579,Data,DOI,NA,NA,10.4211,"Consortium of Universities for the Advancement of Hydrologic Science, Inc. (CUAHSI)",https://doi.org/10.4211/hs.fa5503b04af343ffbaf33d5a15cb2579,Alluvial River Bankfull Hydraulic Geometry | CUAHSI HydroShare
114746,10.1016/j.atmosenv.2021.118809,2022-01-01,2022,10.18434/mds2-2388,NIST Data Publicaion,DOI,NA,NA,10.18434,nist.admin,https://doi.org/10.18434/mds2-2388,NA
114746,10.1016/j.atmosenv.2021.118809,2022-01-01,2022,10.22002/D1.1985,CLARS-FTS XGHGs Dataset (2011-2020),DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.1985,CLARS-FTS XGHGs Dataset (2011-2020)
114679,10.1002/essoar.10511114.1,2022-04-18,2022,10.5281/zenodo.6415289,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6415289,"Supplementary Data & Software for ""Balancing the marine sulfur cycle"", Johnson & Adkins (submitted) | Zenodo"
114653,10.1038/s41592-022-01484-5,2022-05-04,2022,10.5281/zenodo.6406820,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6406820,HohlbeinLab/OpenMicroscopy: V01_release | Zenodo
114610,10.1038/s41467-021-20924-y,2021-01-29,2021,10.5281/zenodo.3995021,Data and code,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.3995021,CO2 Reduction Tafel Dataset for Bayesian Data Analysis | Zenodo
114602,10.1126/science.abo6587,2022-06-10,2022,10.5281/zenodo.6462687,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6462687,Quantum Optimization of Maximum Independent Set using Rydberg Atom Arrays | Zenodo
114564,10.1093/restud/rdac006,2022-02-18,2022,10.5281/zenodo.5896606,Data/Code,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5896606,Replication Package for: Yogurts Choose Consumers? Estimation of Random-Utility Models via Two-Sided Matching | Zenodo
114509,10.1073/pnas.2118483119,2022-04-27,2022,10.22002/D1.20077,Data,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.20077,3D Imaging for the Quantification of Spatial Patterns in Microbiota of the Intestinal Mucosa
114336,10.1029/2021JD035701,2022-03-27,2022,10.3334/ORNLDAAC/1581,Data,DOI,NA,NA,10.3334,ORNL Environmental Sciences Division,https://doi.org/10.3334/ORNLDAAC/1581,"ATom: Merged Atmospheric Chemistry, Trace Gases, and Aerosols, https://doi.org/10.3334/ORNLDAAC/1581"
114331,10.5194/acp-22-4253-2022,2022-04-01,2022,10.5067/Aircraft/SEAC4RS/Aerosol-TraceGas-Cloud,Data,DOI,NA,NA,10.5067,esdis.eosdis,https://doi.org/10.5067/Aircraft/SEAC4RS/Aerosol-TraceGas-Cloud,NASA LaRC Airborne Science Data for Atmospheric Composition 
114277,10.1073/pnas.2117399119,2022-04-11,2022,10.6078/D1FM75,Data,DOI,NA,NA,10.6078,cdl.ucb,https://doi.org/10.6078/D1FM75,Dryad | Data -- Supporting data for: Estimate of OH trends over one decade in North American cities
114272,10.1038/s41586-022-04679-0,2022-05-26,2022,10.17189/1522646,Data,DOI,NA,NA,10.17189,nasapds.nasapds,https://doi.org/10.17189/1522646,PDS: Bundle Information
114141,10.1029/2021gl096699,2022-02-28,2022,10.6075/J0W0963R,Data,DOI,NA,NA,10.6075,cdl.ucsd,https://doi.org/10.6075/J0W0963R,Data from: A Broadband View of the Sea Surface Height Wavenumber Spectrum | Library Digital Collections | UC San Diego Library
114134,10.1002/essoar.10510937.2,2022-03-27,2022,10.22002/D1.20052,Data,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.20052,"Data for ""A Library of Large-eddy Simulations Forced by Global Climate Models"""
114079,10.1029/2021jc017760,Apr-22,2022,10.5281/zenodo.5076119,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5076119,The daily-resolved Southern Ocean mixed layer: regional contrasts assessed using glider observations | Zenodo
114079,10.1029/2021jc017760,Apr-22,2022,10.5281/zenodo.5079763,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5079763,"Data used in ""The daily-resolved Southern Ocean mixed layer: regional contrasts assessed using glider observations"" | Zenodo"
114078,10.1029/2021gl097211,2022-04-16,2022,10.25914/608097cb3433f,Data,DOI,NA,NA,10.25914,ardcx.nci,https://doi.org/10.25914/608097cb3433f,NCI Data Catalogue - NCI Data Catalogue
114067,10.1126/science.abm8386,2022-02-18,2022,10.25349/D9G892,Data,DOI,NA,NA,10.25349,cdl.ucsb,https://doi.org/10.25349/D9G892,Dryad | Data -- Isospin magnetism and spin-polarized superconductivity in Bernal bilayer graphene
114066,10.1038/s42256-022-00441-3,Feb-22,2022,10.5281/zenodo.5055454,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5055454,Unsupervised New Physics detection at 40 MHz: LQ -> b tau Signal Benchmark Dataset | Zenodo
114066,10.1038/s42256-022-00441-3,Feb-22,2022,10.5281/zenodo.5046446,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5046446,Unsupervised New Physics detection at 40 MHz: A -> 4 leptons Signal Benchmark Dataset | Zenodo
114066,10.1038/s42256-022-00441-3,Feb-22,2022,10.5281/zenodo.5061633,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5061633,Unsupervised New Physics detection at 40 MHz: h^0 -> tau tau Signal Benchmark Dataset | Zenodo
114066,10.1038/s42256-022-00441-3,Feb-22,2022,10.5281/zenodo.5061688,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5061688,Unsupervised New Physics detection at 40 MHz: h+ -> tau nu Signal Benchmark Dataset | Zenodo
114066,10.1038/s42256-022-00441-3,Feb-22,2022,10.5281/zenodo.5046389,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5046389,Unsupervised New Physics detection at 40 MHz: Training Dataset | Zenodo
114005,10.1088/1538-3873/ac50a0,Feb-22,2022,10.5281/zenodo.58766,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.58766,SESNtemple: First Public Release | Zenodo
113966,10.1126/sciadv.abl6037,2022-03-18,2022,10.17605/OSF.IO/XEJCA,Data,DOI,NA,NA,10.17605,cos.osf,https://doi.org/10.17605/OSF.IO/XEJCA,OSF | Data for: Saccade-related neural communication in the human medial temporal lobe is modulated by the social relevance of stimuli
113957,10.1038/s41598-022-08732-w,2022-03-17,2022,10.5281/zenodo.6350691,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.6350691,Experimental Seismic Data Obtained Using a 3D-Printed Model of the Los Angeles Basin Structure | Zenodo
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/ESJY-V915,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/ESJY-V915,Galapagos GPS Network - GV01-GV01 P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/FE83-C961,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/FE83-C961,Galapagos GPS Network - GV02-GV02 P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/T5N58JM5,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/T5N58JM5,Galapagos GPS Network - GV03-GV03 P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/FY2B-DV40,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/FY2B-DV40,Galapagos GPS Network - GV03-GV03 P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/HB35-V642,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/HB35-V642,Galapagos GPS Network - GV04-GV04 P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/QBZB-Z543,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/QBZB-Z543,Galapagos GPS Network - GV05-GV05 P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/T5M61HHS,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/T5M61HHS,Galapagos GPS Network - GV06-GV06 P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/61RQ-0887,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/61RQ-0887,Galapagos GPS Network - GV06-GV06 P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/WSXX-VM46,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/WSXX-VM46,Galapagos GPS Network - GV07-GV07 P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/T5CN725H,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/T5CN725H,Galapagos GPS Network - GV08-GV08 P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/GY33-F024,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/GY33-F024,Galapagos GPS Network  - GV08-GV08 P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/XZAA-W505,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/XZAA-W505,Galapagos GPS Network - GV09-GV09 - Sierra Negra P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/T5445JQC,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/T5445JQC,Galapagos GPS Network - GV10-GV10 -  Sierra Negra P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113915,10.1029/2021jb022990,Mar-22,2022,10.7283/S8FW-YS19,Data,DOI,NA,NA,10.7283,unavco.unavco,https://doi.org/10.7283/S8FW-YS19,Galapagos GPS Network  - GV10-GV10 - Sierra Negra P.S. - GPS/GNSS Observations Dataset | Data | GAGE
113904,10.1038/s41586-021-04378-2,2022-03-10,2022,10.6084/m9.figshare.17287361,Data,DOI,NA,NA,10.6084,figshare.ars,https://doi.org/10.6084/m9.figshare.17287361,XRD Data Immoor et al
113894,10.1038/s41550-021-01569-9,Mar-22,2022,10.5281/zenodo.5666802,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5666802,Burst timescales and luminosities as links between young pulsars and fast radio bursts Dataset | Zenodo
113887,10.5194/cp-18-233-2022,2022-02-04,2022,10.25850/nioz/7b.b.2c,Data,DOI,NA,NA,10.2585,nioz.das,https://doi.org/10.25850/nioz/7b.b.2c,Co-evolution of the terrestrial and aquatic ecosystem in the Holocene Baltic Sea - DOI
113885,10.1093/gji/ggac016,Jun-22,2022,10.5281/zenodo.5778151,Data,DOI,NA,NA,10.5281,cern.zenodo,https://doi.org/10.5281/zenodo.5778151,wandastratford/IODP371_data_repository: IODP371_borehole_ties_to_seismic_repository | Zenodo
113856,10.1093/qje/qjab031,Feb-22,2022,10.7910/DVN/PYQXAD,Data and code replicating the tables and figures,DOI,NA,NA,10.791,gdcc.harvard-dv,https://doi.org/10.7910/DVN/PYQXAD,Replication Data for: 'Efficient Coding and Risky Choice' - The Quarterly Journal of Economics Dataverse
113778,10.1029/2022gl098100,2022-03-28,2022,10.17605/OSF.IO/RDEVH,Data,DOI,NA,NA,10.17605,cos.osf,https://doi.org/10.17605/OSF.IO/RDEVH,OSF | Carbonate-associated phosphate in Archean shallow marine environments
113769,10.1029/2022jb024329,Jun-22,2022,10.22002/D1.20035,Data,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.20035,Cross-correlation profile along Ridgecrest DAS
113768,10.1101/2022.03.02.22271724,2022-03-04,2022,10.22002/D1.20049,Data,DOI,NA,NA,10.22002,caltech.data,https://doi.org/10.22002/D1.20049,Longitudinal SARS-CoV-2 Viral Loads
113757,10.1111/gcb.16151,May-22,2022,10.6084/m9.figshare.19251593,Data,DOI,NA,NA,10.6084,figshare.ars,https://doi.org/10.6084/m9.figshare.19251593,Methane production controls in a young thermokarst lake formed by abrupt permafrost thaw
113670,10.1002/hipo.23412,May-22,2022,10.17605/OSF.IO/HV7JA,Data,DOI,NA,NA,10.17605,cos.osf,https://doi.org/10.17605/OSF.IO/HV7JA,OSF | A NWB-based Dataset and Processing Pipeline of Human Single-Neuron Activity During a Declarative Memory Task
