eprint_id,record_doi,related_url,description,type,date,related_url_short,related_url_doi,year,doi_name
113758,10.1016/j.adapen.2022.100091,10.5281/zenodo.5541685,Output data for all modeled systems,doi,2022-06,NA,10.5281,2022,cern.zenodo
113747,10.1029/2021gl096249,http://dods.mbari.org/data/ssdsdata/deployments/m2/,MBARI-M2 mooring data,related,2022-03-28,http://dods.mbari.org,NA,2022,NA
113747,10.1029/2021gl096249,https://data.nas.nasa.gov/smode/smodedata/data/scenario_1/,Model data analyzed in337this paper,related,2022-03-28,https://data.nas.nasa.gov,NA,2022,NA
113719,10.1073/pnas.2110756119,https://ncc.nesdis.noaa.gov/VIIRS/,VIIRS data,related,2022-03-08,https://ncc.nesdis.noaa.gov,NA,2022,NA
113696,10.1038/s41565-021-01018-8,10.5281/zenodo.5515736,key datasets generated and analysed during this study,doi,2022-02,NA,10.5281,2022,cern.zenodo
113678,10.1101/2022.02.28.482278,https://www.ebi.ac.uk/arrayexpress/,Raw and processed bulk and single-cell RNA-seq data,related,2022-03-01,https://www.ebi.ac.uk,NA,2022,NA
113609,10.1029/2021jf006294,https://deltax.jpl.nasa.gov/data/MRD/final/2022-02-delft3D-model/,Simulations data and codes,related,2022-03,https://deltax.jpl.nasa.gov,NA,2022,NA
113584,NA,http://fast.bao.ac.cn/,FAST data center,related,2021-11-23,http://fast.bao.ac.cn,NA,2021,NA
113574,10.1038/s41561-021-00888-w,10.5069/G9W0942Z,Aerial photography and lidar data,doi,2022-03,NA,10.5069,2022,cdl.ucsd
113536,10.1029/2021sw002894,https://omniweb.gsfc.nasa.gov/coho/helios/heli.html,Spacecraft location data,related,2022-03,https://omniweb.gsfc.nasa.gov,NA,2022,NA
113536,10.1029/2021sw002894,10.5281/zenodo.5787007,Simulation data,doi,2022-03,NA,10.5281,2022,cern.zenodo
113534,10.1029/2021gl095683,10.5281/zenodo.5225160,InSAR and GPS data,doi,2022-03-16,NA,10.5281,2022,cern.zenodo
113509,10.1785/0120210259,https://www.weather.gov/gis/PublicZones,National Weather Service (NWS) public forecast zones data,related,2022-04,https://www.weather.gov,NA,2022,NA
113496,10.1029/2021jf006406,10.22002/D1.2078,Seismic and GPS data,doi,2022-03,NA,10.22002,2022,caltech.data
113496,10.1029/2021jf006406,http://denali.micro-specialties.com/cgi-bin/uaseaelpDataQuery.cgi,Weather data,related,2022-03,http://denali.micro-specialties.com,NA,2022,NA
113496,10.1029/2021jf006406,https://waterdata.usgs.gov/ak/nwis/inventory/?site_no=15052000,Discharge data for Lemon Creek,related,2022-03,https://waterdata.usgs.gov,NA,2022,NA
113495,10.1029/2021ms002747,https://avdc.gsfc.nasa.gov/pub/data/satellite/MetOp/GOME_F,GOME-2 SIF data,related,2022-03,https://avdc.gsfc.nasa.gov,NA,2022,NA
113495,10.1029/2021ms002747,ftp://fluo.gps.caltech.edu/data,TROPOMI and OCO-2 SIF data,related,2022-03,NA,NA,2022,NA
113492,10.1021/jacs.1c13454,https://github.com/chemlover/azurin_frustration,input files and data/frustration analysis code,related,2022-03-09,https://github.com,NA,2022,NA
113477,10.1021/jacs.1c13151,https://www.ccdc.cam.ac.uk/services/structure_request?pid=ccdc:2128480&issn=0002-7863&id=doi:10.1021/jacs.1c13151&sid=ACS,Crystallographic data,related,2022-03-09,https://www.ccdc.cam.ac.uk,10.1021,2022,American Chemical Society (ACS)
113463,10.1002/essoar.10510526.3,https://www.jma.go.jp/jma/indexe.html,Tide gauge data,related,2022-08-07,https://www.jma.go.jp,NA,2022,NA
113463,10.1002/essoar.10510526.3,https://www1.kaiho.mlit.go.jp/TIDE/gauge/index_eng.php,Tide gauge data,related,2022-08-07,https://www1.kaiho.mlit.go.jp,NA,2022,NA
113463,10.1002/essoar.10510526.3,https://www.jha.or.jp/shop/index.php?main_page=index,Bathymetric data,related,2022-08-07,https://www.jha.or.jp,NA,2022,NA
113463,10.1002/essoar.10510526.3,http://p21.jamstec.go.jp/top,Ocean bottom pressure data,related,2022-08-07,http://p21.jamstec.go.jp,NA,2022,NA
113463,10.1002/essoar.10510526.3,https://www.fnet.bosai.go.jp/top.php?LANG=en,F-net seismic data,related,2022-08-07,https://www.fnet.bosai.go.jp,NA,2022,NA
113440,10.1038/s41586-022-04396-8,https://gin.g-node.org/bneedham/Needham_Nature_2022,2DG data,related,2022-02-24,https://gin.g-node.org,NA,2022,NA
113440,10.1038/s41586-022-04396-8,https://biocore.github.io/wol/download,WoL database,related,2022-02-24,https://biocore.github.io,NA,2022,NA
113440,10.1038/s41586-022-04396-8,https://greengenes.secondgenome.com/,Greengenes database,related,2022-02-24,https://greengenes.secondgenome.com,NA,2022,NA
113433,10.1038/s41561-021-00880-4,https://www.marine-geo.org/tools/entry/MGL1803,Seismic data,related,2022-02,https://www.marine-geo.org,NA,2022,NA
113433,10.1038/s41561-021-00880-4,10.7284/907966,Underway geophysical data,doi,2022-02,NA,10.7284,2022,cul.r2r
113433,10.1038/s41561-021-00880-4,https://niwa.co.nz/our-science/oceans/bathymetry,Regional bathymetry data,related,2022-02,https://niwa.co.nz,NA,2022,NA
113334,10.1029/2021jg006588,10.5281/zenodo.5884643,PhotoSpec SIF and VI data,doi,2022-02,NA,10.5281,2022,cern.zenodo
113334,10.1029/2021jg006588,10.20383/102.0550,Environmental and eddy covariance data,doi,2022-02,NA,10.20383,2022,carl.frdr
113200,10.1038/s41467-022-28139-5,http://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10301,RNA-seq data,related,2022-02-01,http://www.ebi.ac.uk,NA,2022,NA
113200,10.1038/s41467-022-28139-5,http://www.ebi.ac.uk/pride/archive/projects/PXD025293,Proteomics data,related,2022-02-01,http://www.ebi.ac.uk,NA,2022,NA
113200,10.1038/s41467-022-28139-5,ftp://ftp.uniprot.org/pub/databases/uniprot/previous_releases/release-2019_04/knowledgebase/,Uniprot database UP000005640_9606.fasta,related,2022-02-01,NA,NA,2022,NA
113168,10.1093/mnras/stab2421,https://irsa.ipac.caltech.edu/Missions/ztf.html,ZTF data,related,2022-06,https://irsa.ipac.caltech.edu,NA,2022,NA
113078,10.1029/2021jb023103,http://csn.caltech.edu/data,CSN data,related,2022-02,http://csn.caltech.edu,NA,2022,NA
113078,10.1029/2021jb023103,10.5281/zenodo.5823526,data analysis codes,doi,2022-02,NA,10.5281,2022,cern.zenodo
113056,10.3847/1538-4357/ac348f,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,related,2022-01-20,https://spacephysics.princeton.edu,NA,2022,NA
113027,10.1029/2021gc010149,10.7909/C3B56GVW,CCSE array data,doi,2022-01,NA,10.7909,2022,caltech.library
113027,10.1029/2021gc010149,10.7914/SN/CI,CI network data,doi,2022-01,NA,10.7914,2022,iris.iris
113027,10.1029/2021gc010149,10.7914/SN/SN,SN network data,doi,2022-01,NA,10.7914,2022,iris.iris
113027,10.1029/2021gc010149,http://ds.iris.edu/ds/products/emc-earthmodels/,Pn velocity and Moho depth data,related,2022-01,http://ds.iris.edu,NA,2022,NA
113027,10.1029/2021gc010149,https://earthquake.usgs.gov/data/vs30/,VS30 data,related,2022-01,https://earthquake.usgs.gov,NA,2022,NA
113026,10.1029/2021gl096503,https://www.usgs.gov/natural-hazards/earthquake-hazards/faults,Fault zone data,related,2022-01-16,https://www.usgs.gov,NA,2022,NA
113025,10.1029/2021gl095243,https://scihub.copernicus.eu/,Original Copernicus Sentinel-1 data,related,2022-01-28,https://scihub.copernicus.eu,NA,2022,NA
113025,10.1029/2021gl095243,10.5281/zenodo.5090461,SAR data,doi,2022-01-28,NA,10.5281,2022,cern.zenodo
113024,10.1029/2021gl095287,10.5281/zenodo.5110823,All the data necessary to reproduce the results presented in the paper,doi,2022-01-28,NA,10.5281,2022,cern.zenodo
113022,10.1029/2021gb007001,10.26008/1912/bco-dmo.865316.1,Gridded data,doi,2021-12,NA,10.26008,2021,wh.whoas
112998,10.1038/s41586-021-04314-4,10.5281/zenodo.5644415,Full dataset of 1936/1938 3D glacier reconstructions,doi,2022-01-20,NA,10.5281,2022,cern.zenodo
112980,10.3847/1538-3881/ac3aec,https://github.com/FRBs/FRB,All of the data and the majority of the software used for the host analysis,related,2022-02,https://github.com,NA,2022,NA
112933,10.3847/1538-4365/ac2ee2,https://konkoly.hu/staff/lmolnar/tess_rrl_firstlight_all_lcs.txt,Light curve data,related,2022-01,https://konkoly.hu,NA,2022,NA
112924,10.5194/acp-21-18247-2021,10.23719/1520157,full VCPy dataset,doi,2021-12-16,NA,10.23719,2021,epa.epa
112921,10.5194/amt-14-7999-2021,https://avirisng.jpl.nasa.gov/dataportal/,AVIRIS-NG data portal,related,2021-12-22,https://avirisng.jpl.nasa.gov,NA,2021,NA
112849,10.1126/sciadv.abm4234,http://sd-www.jhuapl.edu/Galileo_EPD/,Galileo EPD/CMS data,related,2022-01-12,http://sd-www.jhuapl.edu,NA,2022,NA
112845,10.1016/j.icarus.2021.114849,https://cs.iupui.edu/~mdundar/CRISM.htm,Training datasets and training segmentation maps,related,2022-04,https://cs.iupui.edu,NA,2022,NA
112829,10.1038/s41567-021-01458-y,https://atmos.nmsu.edu/PDS/data/PDS4/juno_jiram_bundle/data_calibrated/,JIRAM data,related,2022-03,https://atmos.nmsu.edu,NA,2022,NA
112785,10.1029/2021jb023273,https://earthref.org/MagIC/19313,Paleomagnetic data,related,2021-12,https://earthref.org,NA,2021,NA
112635,10.1093/mnrasl/slab082,http://astrogeo.org/vlbi_images,Astrogeo VLBI FITS image database,related,2021-10,http://astrogeo.org,NA,2021,NA
112572,10.1073/pnas.2109628118,10.3334/ORNLDAAC/1581,ATom and modeling work data,doi,2021-12-28,NA,10.3334,2021,ORNL Environmental Sciences Division
112572,10.1073/pnas.2109628118,https://daac.ornl.gov/ATOM/guides/ATom_merge.html,Measurements and modeling work data,related,2021-12-28,https://daac.ornl.gov,NA,2021,NA
112505,10.1101/2021.05.13.444042,10.22002/D1.1918,"Code: Detailed code for scRNAseq analyses with Seurat and cNMF; video analyses of rheology data; custom R scripts for SMARTseq analyses via sleuth, GOterm assignments and survival data analysis",doi,2021-05-15,NA,10.22002,2021,caltech.data
112477,10.1093/mnras/stab2659,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,related,2021-12,https://spacephysics.princeton.edu,NA,2021,NA
112438,10.1051/0004-6361/202140967,https://secchi.nrl.navy.mil/,STEREO/SECCHI data,related,2021-12,https://secchi.nrl.navy.mil,NA,2021,NA
112438,10.1051/0004-6361/202140967,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,related,2021-12,https://spacephysics.princeton.edu,NA,2021,NA
112438,10.1051/0004-6361/202140967,https://www.ngdc.noaa.gov/stp/spaceweather.html,GOES X-ray data,related,2021-12,https://www.ngdc.noaa.gov,NA,2021,NA
112363,10.1038/s41593-021-00969-4,https://www.ncbi.nlm.nih.gov/bioproject/?term=PRJNA769435,NGS datasets for capsid selection and marmoset pooled screening,related,2022-01,https://www.ncbi.nlm.nih.gov,NA,2022,NA
112363,10.1038/s41593-021-00969-4,https://github.com/GradinaruLab/mCREATE,M-CREATE data analysis code,related,2022-01,https://github.com,NA,2022,NA
112361,10.1029/2021ea002078,https://psl.noaa.gov/data/gridded/data.gpcp.html,GPCP Version 2.3 precipitation data,related,2022-01,https://psl.noaa.gov,NA,2022,NA
112361,10.1029/2021ea002078,https://co2.jpl.nasa.gov/#mission=OCO-2,OCO-2 Version 10 SIF and column CO₂ data,related,2022-01,https://co2.jpl.nasa.gov,NA,2022,NA
112361,10.1029/2021ea002078,http://modis-fire.umd.edu/,MODIS burned area data,related,2022-01,http://modis-fire.umd.edu,NA,2022,NA
112340,10.1029/2021gl094470,http://www.hinet.bosai.go.jp/,Seismic data - Hi-net,related,2021-12-16,http://www.hinet.bosai.go.jp,NA,2021,NA
112340,10.1029/2021gl094470,http://www.fnet.bosai.go.jp/,Seismic data - F-net,related,2021-12-16,http://www.fnet.bosai.go.jp,NA,2021,NA
112331,10.1029/2021av000469,https://avdc.gsfc.nasa.gov/pub/tmp/FluxSat_GPP/,FluxSat data,related,2021-12,https://avdc.gsfc.nasa.gov,NA,2021,NA
112331,10.1029/2021av000469,https://www.ngdc.noaa.gov/,ETOPO1 elevation data,related,2021-12,https://www.ngdc.noaa.gov,NA,2021,NA
112331,10.1029/2021av000469,http://www.tropomi.eu/data-products/carbon-monoxide,TROPOMI CO data,related,2021-12,http://www.tropomi.eu,NA,2021,NA
112331,10.1029/2021av000469,ftp://fluo.gps.caltech.edu/data/tropomi/ungridded/SIF740nm,TROPOMI L2 SIF data,related,2021-12,NA,NA,2021,NA
112331,10.1029/2021av000469,https://disc.gsfc.nasa.gov/,OCO-2 L2 SIF data,related,2021-12,https://disc.gsfc.nasa.gov,NA,2021,NA
112321,10.1126/sciadv.abl3648,http://www-air.larc.nasa.gov/cgi-bin/ArcView/firexaq,FIREX-AQ data,related,2021-12-10,http://www-air.larc.nasa.gov,NA,2021,NA
112317,10.5194/acp-21-16661-2021,https://tccondata.org/,TCCON data archive,related,2021-11-16,https://tccondata.org,NA,2021,NA
112313,10.5194/gmd-14-6741-2021,10.17190/AMF/1246088,Flux tower datasets - AmeriFlux,doi,2021-11-05,NA,10.17190,2021,doe.lbnl
112313,10.5194/gmd-14-6741-2021,10.17190/AMF/1246081,Flux tower datasets - US-MOz,doi,2021-11-05,NA,10.17190,2021,doe.lbnl
112306,10.1093/nar/gkab1106,10.5281/zenodo.3978439,Training data,doi,2022-01-07,NA,10.5281,2022,cern.zenodo
112306,10.1093/nar/gkab1106,10.5281/zenodo.4128542,Conpound database,doi,2022-01-07,NA,10.5281,2022,cern.zenodo
112266,10.1029/2021GL097104,https://ds.iris.edu/wilber3/find_stations/11455082,Seismic data,related,2022-02-16,https://ds.iris.edu,NA,2022,NA
112266,10.1029/2021GL097104,http://www.ioc-sealevelmonitoring.org/list.php,Tide gauge data,related,2022-02-16,http://www.ioc-sealevelmonitoring.org,NA,2022,NA
111999,10.3390/rs13224516,https://github.com/HBaldwin3/CaseStudy_FSH_LaoPDR,Scripts and data,related,2021-11-10,https://github.com,NA,2021,NA
111972,10.1021/acssynbio.1c00592,10.22002/D1.2140,All raw and processed data,doi,2022-03-18,NA,10.22002,2022,caltech.data
111887,10.1364/OPTICA.448287,https://doi.org/doi:10.7274/r0-ed2r-4052,FMD dataset,doi,2022-04-20,https://doi.org,10.7274,2022,und.library
111883,10.1126/sciadv.abf7460,https://tes.jpl.nasa.gov/chemical-reanalysis/,basic concentration and emission data,related,2021-06-09,https://tes.jpl.nasa.gov,NA,2021,NA
111882,10.3847/1538-4357/ac157f,http://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,related,2021-10-20,http://spacephysics.princeton.edu,NA,2021,NA
111847,10.1038/s41467-021-26751-5,https://www.nist.gov/itl/iad/image-group/color-feret-database,FERET face database,related,2021-11-09,https://www.nist.gov,NA,2021,NA
111847,10.1038/s41467-021-26751-5,http://lrv.fri.uni-lj.si/facedb.html,CVL face database,related,2021-11-09,http://lrv.fri.uni-lj.si,NA,2021,NA
111847,10.1038/s41467-021-26751-5,http://ninastrohminger.com/the-mr2,MR2 face database,related,2021-11-09,http://ninastrohminger.com,NA,2021,NA
111847,10.1038/s41467-021-26751-5,http://www2.ece.ohio-state.edu/~aleix/ARdatabase.html,AR face database,related,2021-11-09,http://www2.ece.ohio-state.edu,NA,2021,NA
111847,10.1038/s41467-021-26751-5,https://www.chicagofaces.org/,Chicago face database,related,2021-11-09,https://www.chicagofaces.org,NA,2021,NA
111847,10.1038/s41467-021-26751-5,http://mmlab.ie.cuhk.edu.hk/projects/CelebA.html,CelebA face database,related,2021-11-09,http://mmlab.ie.cuhk.edu.hk,NA,2021,NA
111725,10.1016/j.cub.2022.06.011,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE190325,"Transcriptomic data (raw trimmed reads, count tables)",related,2022-07-25,http://www.ncbi.nlm.nih.gov,NA,2022,NA
111723,10.1126/science.abf1015,https://pds-atmospheres.nmsu.edu/cgi-bin/getdir.pl?volume=jnomwr_1100,MWR data,related,2021-11-19,https://pds-atmospheres.nmsu.edu,NA,2021,NA
111723,10.1126/science.abf1015,https://archive.stsci.edu/hst/search.php,Raw HST data,related,2021-11-19,https://archive.stsci.edu,NA,2021,NA
111723,10.1126/science.abf1015,https://archive.gemini.edu/searchform,Raw Gemini data,related,2021-11-19,https://archive.gemini.edu,NA,2021,NA
111716,10.1093/gji/ggab222,http://csn.caltech.edu/data/,CSN data for the Mw 7.1 Ridgecrest Earthquake,related,2021-10,http://csn.caltech.edu,NA,2021,NA
111481,10.1029/2021jb022139,10.7914/SN/HV,seismic and infrasound data -- IRIS,related,2021-10,NA,10.7914,2021,iris.iris
111478,10.1029/2021MS002621,10.5281/zenodo.4755695,simulation data and deep learning training code,related,2021-11,NA,10.5281,2021,cern.zenodo
111404,10.1073/pnas.2106556118,http://genesilico.pl/modomics/,MODOMICS database,related,2021-10-19,http://genesilico.pl,NA,2021,NA
111358,10.1029/2021av000408,http://apps.ecmwf.int/datasets/data/interim-full-mnth,ERA-Interim temperature and precipitation datasets,related,2021-09,http://apps.ecmwf.int,NA,2021,NA
111284,10.1093/mnras/stab2313,https://heasarc.gsfc.nasa.gov/docs/tess/data-access.html,TESS data,related,2021-10,https://heasarc.gsfc.nasa.gov,NA,2021,NA
111173,10.1029/2021gl095108,https://vertex.daac.asf.alaska.edu/,ALOS data set,related,2021-09-20,https://vertex.daac.asf.alaska.edu,NA,2021,NA
111164,10.5194/esurf-9-953-2021,https://www.metocean-on-demand.com/#/main,DHI metocean data portal,related,2021-08-12,https://www.metocean-on-demand.com,NA,2021,NA
111164,10.5194/esurf-9-953-2021,https://portal.mrcmekong.org/data-catalogue,2008 bathymetry data,related,2021-08-12,https://portal.mrcmekong.org,NA,2021,NA
111164,10.5194/esurf-9-953-2021,https://hydra.hull.ac.uk/resources/hull:17952,2018 contemporary bathymetry data,related,2021-08-12,https://hydra.hull.ac.uk,NA,2021,NA
111118,10.1029/2021gl092598,https://waterservices.usgs.gov/,USGS streamgage data,related,2021-08-28,https://waterservices.usgs.gov,NA,2021,NA
111118,10.1029/2021gl092598,https://mcm.lternet.edu/content/daily-summarized-seasonal-measurements-discharge-water-temperature-and-specific-conductiv-14,McMurdo LTER streamgage data,related,2021-08-28,https://mcm.lternet.edu,NA,2021,NA
110899,10.3847/psj/ac173c,https://magda.imperial.ac.uk/,Magnetometer and coordinate system data,related,2021-10,https://magda.imperial.ac.uk,NA,2021,NA
110851,10.1126/science.abg6037,https://third.ucllnl.org/cgi-bin/firstcutout,FIRST data,related,2021-09-03,https://third.ucllnl.org,NA,2021,NA
110805,10.1029/2021jb022279,10.7914/SN/XG_2017,BASIN seismic data set,doi,2021-09,NA,10.7914,2021,iris.iris
110805,10.1029/2021jb022279,10.7914/SN/4M_2018,BASIN seismic data set,doi,2021-09,NA,10.7914,2021,iris.iris
110805,10.1029/2021jb022279,10.7914/SN/6J_2019,BASIN seismic data set,doi,2021-09,NA,10.7914,2021,iris.iris
110773,10.1016/j.chom.2021.07.004,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE163099,Hippocampal transcriptomic data,related,2021-09-08,https://www.ncbi.nlm.nih.gov,NA,2021,NA
110716,10.1016/j.ccell.2021.07.003,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE63473,RNA sequencing data,related,2021-09-13,http://www.ncbi.nlm.nih.gov,NA,2021,NA
110712,10.1126/science.aar2555,https://github.com/Shasha-Chong/CodeFor2018SciencePaper,codes for imaging data analyses,related,2018-07-27,https://github.com,NA,2018,NA
110610,10.1038/s41467-021-25149-7,https://materials.hybrid3.duke.edu/materials/search,Hybrid3 perovskite database,related,2021-08-17,https://materials.hybrid3.duke.edu,NA,2021,NA
110352,10.1177/10659129211033340,https://rmichaelalvarez.github.io/PRQ-Blue-Shift/,Replication code and data,related,2021-07-24,https://rmichaelalvarez.github.io,NA,2021,NA
110170,10.5194/acp-21-9545-2021,https://tccondata.org/2014,TCCON data,related,2021-06-24,https://tccondata.org,NA,2021,NA
110170,10.5194/acp-21-9545-2021,ftp://aftp.cmdl.noaa.gov/data/trace_gases/ch4/flask/surface/,NOAA-ESRL Global Greenhouse Gas Reference Network data,related,2021-06-24,NA,NA,2021,NA
110170,10.5194/acp-21-9545-2021,https://www.eol.ucar.edu/field_projects/hippo/,HIPPO aircraft data,related,2021-06-24,https://www.eol.ucar.edu,NA,2021,NA
110170,10.5194/acp-21-9545-2021,https://databace.scisat.ca/level2/ace_v3.5_v3.6/,ACE-FTS data,related,2021-06-24,https://databace.scisat.ca,NA,2021,NA
110060,10.1038/s41550-021-01417-w,https://almascience.eso.org/alma-data,ALMA data portal,related,2021-10,https://almascience.eso.org,NA,2021,NA
110060,10.1038/s41550-021-01417-w,https://eventhorizontelescope.org/for-astronomers/data,Calibrated Stokes I VLBI visibility data,related,2021-10,https://eventhorizontelescope.org,NA,2021,NA
110042,10.1088/2632-2153/ac0ea1,http://ufldl.stanford.edu/housenumbers,SVHN dataset,related,2021-12,http://ufldl.stanford.edu,NA,2021,NA
109957,10.1038/s41561-021-00763-8,10.5285/58f00d8814064b79a0c49662ad3af537,fire data from FireCCI,doi,2021-07-05,NA,10.5285,2021,bl.nerc
109944,10.1029/2021jc017429,10.6084/m9.figshare.13525838,Mooring data,doi,2021-07,NA,10.6084,2021,figshare.ars
109944,10.1029/2021jc017429,https://www.hycom.org/dataserver/gofs-3pt1/analysis,HYCOM data,related,2021-07,https://www.hycom.org,NA,2021,NA
109944,10.1029/2021jc017429,https://resources.marine.copernicus.eu/%3Foption%3Dcom_csw%26task%3Dresults,Satellite altimeter data,related,2021-07,https://resources.marine.copernicus.eu,NA,2021,NA
109934,10.1051/0004-6361/202039933,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,related,2021-07,https://spacephysics.princeton.edu,NA,2021,NA
109816,10.1029/2021gl094235,http://atmos.nmsu.edu:8080/pds,JIRAM data,related,2021-07-28,http://atmos.nmsu.edu:8080,NA,2021,NA
109703,10.1021/acs.estlett.1c00357,https://www.arm.gov/research/campaigns/amf2015saansa,ATOFMS data,related,2021-07-13,https://www.arm.gov,NA,2021,NA
109690,10.1029/2021jc017178,https://www.ncei.noaa.gov/archive/accession/0228185,Glider data,related,2021-07,https://www.ncei.noaa.gov,NA,2021,NA
109690,10.1029/2021jc017178,https://www.ncei.noaa.gov/archive/accession/0228187,Glider data,related,2021-07,https://www.ncei.noaa.gov,NA,2021,NA
109681,10.1029/2021gl093017,https://disc.gsfc.nasa.gov/datasets/GPM_3IMERGHH_06/summary,IMERG data,related,2021-07-16,https://disc.gsfc.nasa.gov,NA,2021,NA
109625,10.1016/j.cels.2021.05.008,https://www.synapse.org/#!Synapse:syn20821809,challenge datasets and participants submissions,related,2021-08-18,https://www.synapse.org,NA,2021,NA
109622,10.1038/s41467-021-24210-9,http://www.ssn.unam.mx/,Inland broadband data,related,2021-06-28,http://www.ssn.unam.mx,NA,2021,NA
109615,NA,https://www.cs.cornell.edu/gomes/udiscoverit/?tag=materials,source code and additional data for H-CLMP,related,2021-06,https://www.cs.cornell.edu,NA,2021,NA
109609,10.1093/mnras/stab1185,https://heasarc.gsfc.nasa.gov/xanadu/xspec/,XSPEC data analysis software,related,2021-07,https://heasarc.gsfc.nasa.gov,NA,2021,NA
109529,10.1038/s41467-021-23803-8,https://osf.io/hqzdy/?view_only=2c5ab4f569d842b8a7678b8bfd1a27dd,Palaeomagnetic data,related,2021-06-15,https://osf.io,NA,2021,NA
109468,10.1029/2020jg006136,ftp://fluo.gps.caltech.edu/data/tropomi/,TROPOMI SIF data,related,2021-06,NA,NA,2021,NA
109468,10.1029/2020jg006136,10.1594/PANGAEA.879560,GPPVPM data,doi,2021-06,NA,10.1594,2021,pangaea.repository
109468,10.1029/2020jg006136,https://e4ftl01.cr.usgs.gov/MOLT/MOD17A2H.006/,MOD17A2H data,related,2021-06,https://e4ftl01.cr.usgs.gov,NA,2021,NA
109468,10.1029/2020jg006136,https://e4ftl01.cr.usgs.gov/MOTA/MCD18A2.006/,MCD18A2 data,related,2021-06,https://e4ftl01.cr.usgs.gov,NA,2021,NA
109468,10.1029/2020jg006136,https://cds.climate.copernicus.eu/,ERA5 data,related,2021-06,https://cds.climate.copernicus.eu,NA,2021,NA
109468,10.1029/2020jg006136,https://psl.noaa.gov/data/gridded/data.ncep.reanalysis2.gaussian.html,NCEP Reanalysis II data,related,2021-06,https://psl.noaa.gov,NA,2021,NA
109468,10.1029/2020jg006136,https://e4ftl01.cr.usgs.gov/MOTA/MCD43C4.006/,MCD43C4 data,related,2021-06,https://e4ftl01.cr.usgs.gov,NA,2021,NA
109468,10.1029/2020jg006136,https://e4ftl01.cr.usgs.gov/MOLT/MOD09A1.006/,MOD09A1 data,related,2021-06,https://e4ftl01.cr.usgs.gov,NA,2021,NA
109450,10.1051/0004-6361/202039352,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,related,2021-06,https://spacephysics.princeton.edu,NA,2021,NA
109449,10.1051/0004-6361/202039816,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,related,2021-06,https://spacephysics.princeton.edu,NA,2021,NA
109447,10.1051/0004-6361/202039299,https://secchi.nrl.navy.mil,STEREO data,related,2021-06,https://secchi.nrl.navy.mil,NA,2021,NA
109447,10.1051/0004-6361/202039299,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,related,2021-06,https://spacephysics.princeton.edu,NA,2021,NA
109439,10.1051/0004-6361/202039754,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,related,2021-06,https://spacephysics.princeton.edu,NA,2021,NA
109438,10.1051/0004-6361/202039330,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,related,2021-06,https://spacephysics.princeton.edu,NA,2021,NA
109424,10.1029/2020sw002654,https://www.ukssdc.ac.uk/solar/stereo/data.html,Level-2 processed STEREO/HI data,related,2021-04,https://www.ukssdc.ac.uk,NA,2021,NA
109424,10.1029/2020sw002654,https://sohoftp.nascom.nasa.gov,GOES/XRS data,related,2021-04,https://sohoftp.nascom.nasa.gov,NA,2021,NA
109424,10.1029/2020sw002654,https://archives.esac.esa.int/psa,VEX and MEX data,related,2021-04,https://archives.esac.esa.int,NA,2021,NA
109424,10.1029/2020sw002654,https://cdaweb.sci.gsfc.nasa.gov/index.html/,Wind data,related,2021-04,https://cdaweb.sci.gsfc.nasa.gov,NA,2021,NA
109424,10.1029/2020sw002654,https://www.ngdc.noaa.gov/stp/satellite/goes/.,Energetic particle data,related,2021-04,https://www.ngdc.noaa.gov,NA,2021,NA
109424,10.1029/2020sw002654,http://www.nmdb.eu,NMDB data,related,2021-04,http://www.nmdb.eu,NA,2021,NA
109424,10.1029/2020sw002654,http://wdc.kugi.kyoto-u.ac.jp/wdc/Sec3.html,Dst data,related,2021-04,http://wdc.kugi.kyoto-u.ac.jp,NA,2021,NA
109424,10.1029/2020sw002654,https://pds-ppi.igpp.ucla.edu,MSL data,related,2021-04,https://pds-ppi.igpp.ucla.edu,NA,2021,NA
109424,10.1029/2020sw002654,https://pds-geosciences.wustl.edu/,MOdy and MESSENGER data,related,2021-04,https://pds-geosciences.wustl.edu,NA,2021,NA
109424,10.1029/2020sw002654,http://www.srl.caltech.edu/STEREO/Public/HET_public.html,STEREO/HET data,related,2021-04,http://www.srl.caltech.edu,NA,2021,NA
